,id,trial,n1,n2,out
4560,40,105,mud,geyser,none
4561,40,106,stone,geyser,none
4562,40,107,stone,geyser,none
4563,40,108,stone,geyser,none
4564,40,109,hurricane,geyser,none
4565,40,110,metal,geyser,none
4566,40,111,mud,geyser,none
4567,40,112,electricity,obsidian,none
4568,40,113,mud,energy,none
4569,40,114,geyser,water,none
4570,40,115,geyser,air,none
4571,40,116,brick,air,none
4572,40,117,wind,clay,none
4573,40,118,metal,wire,none
4574,40,119,wire,water,none
4575,40,120,wire,fire,none
4576,40,121,stone,rain,none
4577,40,122,geyser,obsidian,none
4578,40,123,wire,lava,none
4579,40,124,lava,wind,none
4580,40,125,geyser,clay,none
4581,40,126,obsidian,dust,none
4582,40,127,geyser,mud,none
4583,40,128,electricity,rain,none
4584,40,129,energy,water,steam
4585,40,130,water,fire,steam
4586,40,131,earth,fire,lava
4587,40,132,air,water,rain
4588,40,133,air,fire,energy
4589,40,134,air,earth,dust
4590,40,135,brick,earth,none
4591,40,136,brick,water,none
4592,40,137,brick,fire,none
4593,40,138,brick,earth,none
4594,40,139,brick,air,none
4595,40,140,brick,clay,none
4596,40,141,brick,dust,none
4597,40,142,brick,electricity,none
4598,40,143,brick,energy,none
4599,40,144,hurricane,geyser,none
4600,40,145,dust,wind,none
4601,40,146,rain,wind,none
4602,40,147,wind,mud,none
4603,40,148,rain,obsidian,none
4604,40,149,obsidian,fire,none
4605,40,150,fire,earth,lava
4606,40,151,metal,lava,none
4607,40,152,wind,hurricane,none
4608,40,153,brick,sand,none
4609,40,154,rain,sand,none
4610,40,155,sand,mud,clay
4611,40,156,sand,stone,sandstone
4612,40,157,brick,sandstone,none
4613,40,158,steam,sandstone,none
4614,40,159,water,sandstone,none
4615,40,160,sandstone,fire,none
4616,40,161,rain,sandstone,none
4617,40,162,wind,sandstone,none
4618,40,163,geyser,sandstone,none
4619,40,164,lava,sandstone,none
4620,40,165,sandstone,metal,none
4621,40,166,mud,sand,clay
4622,40,167,wind,obsidian,none
4623,40,168,sandstone,electricity,none
4624,40,169,sandstone,energy,none
4625,40,170,geyser,sandstone,none
4626,40,171,stone,metal,blade
4627,40,172,geyser,blade,none
4628,40,173,electricity,blade,blender
4629,40,174,water,blender,none
4630,40,175,sand,blender,none
4631,40,176,metal,blender,none
4632,40,177,geyser,blender,none
4633,40,178,energy,blender,none
4634,40,179,electricity,blender,none
4635,40,180,stone,blender,none
4636,40,181,fire,mud,brick
4637,40,182,metal,clay,none
4638,40,183,stone,clay,none
4639,40,184,lava,blender,none
4640,40,185,sandstone,blade,none
4641,40,186,wire,blade,none
4642,40,187,blender,air,none
4643,40,188,geyser,blade,none
4644,40,189,wind,sandstone,none
4645,40,190,mud,sandstone,none
4646,40,191,electricity,metal,wire
4647,40,192,energy,metal,electricity
4648,40,193,steam,electricity,none
4649,40,194,water,electricity,none
4650,40,195,electricity,geyser,none
4651,40,196,rain,geyser,none
4652,40,197,dust,sand,none
4653,40,198,wire,blender,none
4654,40,199,wire,blade,none
4655,40,200,metal,brick,none
4656,40,201,air,steam,cloud
4657,40,202,water,cloud,rain
4658,40,203,steam,cloud,none
4659,40,204,wind,cloud,none
4660,40,205,hurricane,cloud,none
4661,40,206,dust,cloud,none
4662,40,207,geyser,cloud,none
4663,40,208,cloud,air,sky
4664,40,209,steam,sky,none
4665,40,210,cloud,sky,none
4666,40,211,water,sky,none
4667,40,212,sand,sky,none
4668,40,213,energy,sky,none
4669,40,214,sky,electricity,none
4670,40,215,rain,sky,none
4671,40,216,wind,sky,none
4672,40,217,hurricane,sky,none
4673,40,218,hurricane,lava,none
4674,40,219,blade,sky,none
4675,40,220,blender,sky,none
4676,40,221,sky,blade,none
4677,40,222,cloud,blade,none
4678,40,223,dust,sky,none
4679,40,224,energy,sky,none
4680,40,225,sky,electricity,none
4681,40,226,sky,metal,none
4682,40,227,sand,hurricane,sandstorm
4683,40,228,sky,sandstorm,none
4684,40,229,rain,sandstorm,none
4685,40,230,sky,sandstorm,none
4686,40,231,dust,sandstorm,none
4687,40,232,fire,sandstorm,none
4688,40,233,geyser,sandstorm,none
4689,40,234,energy,sandstorm,none
4690,40,235,rain,sandstorm,none
4691,40,236,steam,lava,none
4692,40,237,geyser,hurricane,none
4693,40,238,cloud,sandstorm,none
4694,40,239,sandstorm,air,none
4695,40,240,blade,air,none
4696,40,241,blade,sandstorm,none
4697,40,242,sandstone,blender,none
4698,40,243,sandstorm,blender,none
4699,40,244,brick,metal,none
4700,40,245,energy,electricity,none
4701,40,246,water,geyser,none
4702,40,247,geyser,fire,none
4703,40,248,geyser,earth,none
4704,40,249,geyser,air,none
4705,40,250,geyser,blade,none
4706,40,251,geyser,blender,none
4707,40,252,geyser,brick,none
4708,40,253,geyser,clay,none
4709,40,254,geyser,cloud,none
4710,40,255,geyser,dust,none
4711,40,256,geyser,electricity,none
4712,40,257,geyser,energy,none
4713,40,258,geyser,hurricane,none
4714,40,259,geyser,lava,none
4715,40,260,geyser,metal,none
4716,40,261,geyser,mud,none
4717,40,262,geyser,obsidian,none
4718,40,263,geyser,obsidian,none
4719,40,264,rain,rain,flood
4720,40,265,flood,flood,none
4721,40,266,water,water,sea
4722,40,267,fire,fire,none
4723,40,268,earth,earth,pressure
4724,40,269,air,air,pressure
4725,40,270,blade,blade,scissors
4726,40,271,blender,blender,none
4727,40,272,brick,brick,wall
4728,40,273,clay,clay,none
4729,40,274,cloud,cloud,none
4730,40,275,electricity,electricity,none
4731,40,276,energy,energy,none
4732,40,277,flood,flood,none
4733,40,278,flood,sky,none
4734,40,279,steam,steam,none
4735,40,280,wire,wire,none
4736,40,281,mud,mud,none
4737,40,282,pressure,pressure,none
4738,40,283,pressure,rain,none
4739,40,284,sea,metal,none
4740,40,285,obsidian,lava,none
4741,40,286,lava,lava,none
4742,40,287,obsidian,obsidian,none
4743,40,288,cloud,energy,storm
4744,40,289,storm,sky,none
4745,40,290,storm,rain,none
4746,40,291,scissors,energy,none
4747,40,292,flood,sea,none
4748,40,293,flood,pressure,none
4749,40,294,mud,pressure,none
4750,40,295,storm,scissors,none
4751,40,296,blender,sandstorm,none
4752,41,1,water,earth,mud
4753,41,2,mud,air,none
4754,41,3,fire,earth,lava
4755,41,4,mud,lava,none
4756,41,5,air,lava,stone
4757,41,6,stone,water,none
4758,41,7,fire,stone,metal
4759,41,8,metal,lava,none
4760,41,9,fire,metal,none
4761,41,10,water,air,rain
4762,41,11,rain,stone,none
4763,41,12,air,rain,none
4764,41,13,earth,air,dust
4765,41,14,dust,air,none
4766,41,15,rain,dust,none
4767,41,16,water,dust,none
4768,41,17,fire,metal,none
4769,41,18,stone,metal,blade
4770,41,19,blade,fire,none
4771,41,20,blade,mud,none
4772,41,21,rain,mud,none
4773,41,22,air,dust,none
4774,41,23,water,stone,none
4775,41,24,fire,stone,metal
4776,41,25,metal,blade,sword
4777,41,26,sword,mud,none
4778,41,27,water,sword,none
4779,41,28,fire,sword,none
4780,41,29,earth,sword,none
4781,41,30,metal,rain,none
4782,41,31,stone,mud,none
4783,41,32,water,lava,obsidian
4784,41,33,obsidian,water,none
4785,41,34,obsidian,rain,none
4786,41,35,dust,obsidian,none
4787,41,36,earth,stone,none
4788,41,37,air,fire,energy
4789,41,38,energy,metal,electricity
4790,41,39,electricity,air,none
4791,41,40,electricity,energy,none
4792,41,41,electricity,water,none
4793,41,42,electricity,stone,none
4794,41,43,energy,stone,none
4795,41,44,energy,rain,none
4796,41,45,water,electricity,none
4797,41,46,water,lava,obsidian
4798,41,47,water,energy,steam
4799,41,48,steam,rain,none
4800,41,49,steam,stone,none
4801,41,50,earth,steam,geyser
4802,41,51,geyser,electricity,none
4803,41,52,geyser,earth,none
4804,41,53,water,geyser,none
4805,41,54,steam,obsidian,none
4806,41,55,fire,energy,none
4807,41,56,lava,energy,none
4808,41,57,rain,metal,none
4809,41,58,metal,geyser,none
4810,41,59,lava,metal,none
4811,41,60,water,stone,none
4812,41,61,mud,lava,none
4813,41,62,water,sword,none
4814,41,63,electricity,blade,blender
4815,41,64,blender,water,none
4816,41,65,blender,earth,none
4817,41,66,blender,energy,none
4818,41,67,blender,electricity,none
4819,41,68,air,blender,none
4820,41,69,blade,mud,none
4821,41,70,air,steam,cloud
4822,41,71,cloud,water,rain
4823,41,72,cloud,electricity,storm
4824,41,73,storm,earth,none
4825,41,74,storm,dust,none
4826,41,75,geyser,stone,none
4827,41,76,storm,blender,none
4828,41,77,storm,blade,none
4829,41,78,cloud,geyser,none
4830,41,79,blade,geyser,none
4831,41,80,water,storm,none
4832,41,81,storm,fire,none
4833,41,82,storm,earth,none
4834,41,83,storm,air,none
4835,41,84,storm,cloud,none
4836,41,85,dust,rain,none
4837,41,86,air,dust,none
4838,41,87,storm,water,none
4839,41,88,electricity,storm,none
4840,41,89,steam,storm,none
4841,41,90,blade,obsidian,none
4842,41,91,water,cloud,rain
4843,41,92,mud,storm,none
4844,41,93,storm,stone,none
4845,41,94,stone,sword,excalibur
4846,41,95,excalibur,electricity,none
4847,41,96,excalibur,rain,none
4848,41,97,excalibur,electricity,none
4849,41,98,stone,lava,none
4850,41,99,steam,excalibur,none
4851,41,100,geyser,excalibur,none
4852,41,101,rain,steam,none
4853,41,102,blender,rain,none
4854,41,103,steam,rain,none
4855,41,104,air,energy,wind
4856,41,105,wind,water,none
4857,41,106,wind,cloud,none
4858,41,107,wind,rain,none
4859,41,108,wind,blender,none
4860,41,109,wind,cloud,none
4861,41,110,dust,wind,none
4862,41,111,electricity,wind,none
4863,41,112,wind,energy,hurricane
4864,41,113,hurricane,rain,none
4865,41,114,hurricane,geyser,none
4866,41,115,hurricane,water,none
4867,41,116,earth,hurricane,none
4868,41,117,earth,wind,none
4869,41,118,steam,hurricane,none
4870,41,119,storm,hurricane,none
4871,41,120,sword,hurricane,none
4872,41,121,metal,hurricane,none
4873,41,122,air,hurricane,none
4874,41,123,geyser,wind,none
4875,41,124,steam,hurricane,none
4876,41,125,rain,hurricane,none
4877,41,126,stone,hurricane,none
4878,41,127,earth,stone,none
4879,41,128,hurricane,obsidian,none
4880,41,129,mud,hurricane,none
4881,41,130,steam,mud,none
4882,41,131,water,hurricane,none
4883,41,132,storm,hurricane,none
4884,41,133,wind,cloud,none
4885,41,134,air,wind,none
4886,41,135,air,cloud,sky
4887,41,136,sky,rain,none
4888,41,137,sky,fire,sun
4889,41,138,sun,storm,none
4890,41,139,sun,wind,none
4891,41,140,sun,cloud,none
4892,41,141,sun,energy,none
4893,41,142,sun,stone,none
4894,41,143,sun,water,none
4895,41,144,sun,rain,rainbow
4896,41,145,rainbow,air,none
4897,41,146,rainbow,wind,none
4898,41,147,sky,fire,sun
4899,41,148,obsidian,rain,none
4900,41,149,steam,hurricane,none
4901,41,150,sky,steam,none
4902,41,151,sword,rainbow,none
4903,41,152,rainbow,sky,none
4904,41,153,rainbow,lava,none
4905,41,154,air,sky,none
4906,41,155,rain,sky,none
4907,41,156,sun,dust,none
4908,41,157,energy,dust,none
4909,41,158,stone,blade,none
4910,41,159,cloud,wind,none
4911,41,160,sun,sky,day
4912,41,161,day,metal,none
4913,41,162,day,blender,none
4914,41,163,day,air,none
4915,41,164,day,fire,none
4916,41,165,day,water,none
4917,41,166,electricity,day,none
4918,41,167,storm,electricity,none
4919,41,168,air,day,none
4920,41,169,blade,blender,none
4921,41,170,blender,excalibur,none
4922,41,171,sun,day,none
4923,41,172,sun,fire,none
4924,41,173,fire,sun,none
4925,41,174,rain,water,none
4926,41,175,air,rain,none
4927,41,176,steam,day,none
4928,41,177,metal,day,none
4929,41,178,excalibur,metal,none
4930,41,179,cloud,blender,none
4931,41,180,cloud,day,none
4932,41,181,sky,day,none
4933,41,182,sky,storm,none
4934,41,183,rainbow,day,none
4935,41,184,rain,fire,none
4936,41,185,wind,day,none
4937,41,186,cloud,wind,none
4938,41,187,mud,day,none
4939,41,188,blade,dust,none
4940,41,189,electricity,rainbow,none
4941,41,190,water,water,sea
4942,41,191,sea,air,none
4943,41,192,sea,sky,horizon
4944,41,193,horizon,sun,none
4945,41,194,fire,fire,none
4946,41,195,sea,sun,salt
4947,41,196,salt,stone,none
4948,41,197,sea,steam,none
4949,41,198,sea,rain,none
4950,41,199,rain,rain,flood
4951,41,200,flood,electricity,none
4952,41,201,energy,flood,none
4953,41,202,stone,sea,none
4954,41,203,mud,sea,none
4955,41,204,water,sea,ocean
4956,41,205,ocean,stone,none
4957,41,206,ocean,rain,none
4958,41,207,ocean,air,none
4959,41,208,flood,ocean,none
4960,41,209,mud,ocean,none
4961,42,1,water,air,rain
4962,42,2,rain,earth,plant
4963,42,3,fire,plant,tobacco
4964,42,4,tobacco,air,none
4965,42,5,water,water,sea
4966,42,6,sea,air,none
4967,42,7,air,fire,energy
4968,42,8,energy,tobacco,none
4969,42,9,sea,tobacco,none
4970,42,10,energy,tobacco,none
4971,42,11,earth,sea,none
4972,43,1,water,fire,steam
4973,43,2,air,fire,energy
4974,43,3,energy,water,steam
4975,43,4,earth,water,mud
4976,43,5,steam,water,none
4977,43,6,steam,energy,none
4978,43,7,energy,air,wind
4979,43,8,wind,water,none
4980,43,9,wind,fire,none
4981,43,10,steam,earth,geyser
4982,43,11,water,energy,steam
4983,43,12,earth,air,dust
4984,43,13,dust,water,none
4985,43,14,air,dust,none
4986,43,15,dust,wind,none
4987,43,16,energy,geyser,none
4988,43,17,wind,steam,none
4989,43,18,steam,water,none
4990,43,19,steam,fire,none
4991,43,20,wind,fire,none
4992,43,21,fire,mud,brick
4993,43,22,fire,brick,none
4994,43,23,water,brick,none
4995,43,24,mud,brick,none
4996,43,25,steam,earth,geyser
4997,43,26,wind,geyser,none
4998,43,27,mud,water,none
4999,43,28,water,energy,steam
5000,43,29,energy,steam,none
5001,43,30,geyser,energy,none
5002,43,31,water,dust,none
5003,43,32,brick,brick,wall
5004,43,33,water,water,sea
5005,43,34,earth,earth,pressure
5006,43,35,pressure,sea,none
5007,43,36,pressure,water,none
5008,43,37,steam,pressure,none
5009,43,38,energy,sea,none
5010,43,39,sea,wind,wave
5011,43,40,wave,mud,none
5012,43,41,earth,sea,none
5013,43,42,wave,wave,none
5014,43,43,dust,wave,none
5015,43,44,energy,sea,none
5016,43,45,wave,energy,none
5017,43,46,brick,wave,none
5018,43,47,air,wind,none
5019,43,48,earth,wind,none
5020,43,49,fire,wind,none
5021,43,50,wind,dust,none
5022,43,51,wall,pressure,none
5023,43,52,earth,pressure,none
5024,43,53,water,pressure,none
5025,43,54,fire,pressure,none
5026,43,55,air,pressure,atmosphere
5027,43,56,atmosphere,fire,none
5028,43,57,atmosphere,water,none
5029,43,58,atmosphere,energy,none
5030,43,59,atmosphere,sea,none
5031,43,60,air,atmosphere,none
5032,43,61,atmosphere,fire,none
5033,43,62,water,atmosphere,none
5034,43,63,pressure,steam,none
5035,43,64,atmosphere,wind,none
5036,43,65,atmosphere,wave,none
5037,44,1,water,air,rain
5038,44,2,air,rain,none
5039,44,3,earth,fire,lava
5040,44,4,earth,water,mud
5041,44,5,lava,mud,none
5042,44,6,rain,mud,none
5043,44,7,fire,mud,brick
5044,44,8,brick,fire,none
5045,44,9,mud,brick,none
5046,44,10,water,mud,none
5047,44,11,air,rain,none
5048,44,12,earth,rain,plant
5049,44,13,air,plant,none
5050,44,14,mud,plant,swamp
5051,44,15,plant,water,algae
5052,44,16,rain,algae,none
5053,44,17,plant,rain,none
5054,44,18,swamp,rain,none
5055,44,19,swamp,plant,none
5056,44,20,swamp,mud,none
5057,44,21,swamp,lava,none
5058,44,22,algae,air,none
5059,44,23,fire,plant,tobacco
5060,44,24,rain,tobacco,none
5061,44,25,water,mud,none
5062,44,26,water,algae,none
5063,44,27,earth,brick,none
5064,44,28,earth,plant,grass
5065,44,29,tobacco,grass,none
5066,44,30,air,grass,none
5067,44,31,rain,swamp,none
5068,44,32,rain,grass,none
5069,44,33,mud,grass,swamp
5070,44,34,lava,algae,none
5071,44,35,tobacco,water,none
5072,44,36,swamp,water,none
5073,44,37,grass,water,dew
5074,44,38,dew,water,none
5075,44,39,earth,algae,none
5076,44,40,earth,dew,none
5077,44,41,earth,grass,none
5078,44,42,earth,lava,volcano
5079,44,43,fire,volcano,none
5080,44,44,volcano,lava,none
5081,44,45,plant,volcano,none
5082,44,46,rain,volcano,none
5083,44,47,rain,volcano,none
5084,44,48,air,dew,none
5085,44,49,air,grass,none
5086,44,50,algae,algae,none
5087,44,51,air,mud,none
5088,44,52,rain,tobacco,none
5089,44,53,earth,volcano,none
5090,44,54,brick,mud,none
5091,44,55,brick,swamp,none
5092,44,56,brick,tobacco,none
5093,44,57,brick,volcano,none
5094,44,58,fire,rain,none
5095,45,1,water,fire,steam
5096,45,2,earth,steam,geyser
5097,45,3,water,air,rain
5098,45,4,rain,steam,none
5099,45,5,earth,earth,pressure
5100,45,6,water,pressure,none
5101,45,7,rain,fire,none
5102,45,8,rain,air,none
5103,45,9,steam,geyser,none
5104,45,10,earth,water,mud
5105,45,11,pressure,mud,none
5106,45,12,air,steam,cloud
5107,45,13,mud,cloud,none
5108,45,14,fire,cloud,none
5109,45,15,steam,mud,none
5110,45,16,air,cloud,sky
5111,45,17,sky,steam,none
5112,45,18,geyser,cloud,none
5113,45,19,pressure,cloud,none
5114,45,20,air,fire,energy
5115,45,21,energy,earth,earthquake
5116,45,22,geyser,earthquake,none
5117,45,23,mud,earthquake,none
5118,45,24,earthquake,water,none
5119,45,25,fire,earthquake,none
5120,45,26,energy,fire,none
5121,45,27,geyser,fire,none
5122,45,28,air,pressure,atmosphere
5123,45,29,sky,atmosphere,none
5124,45,30,air,atmosphere,none
5125,45,31,earth,atmosphere,none
5126,45,32,fire,atmosphere,none
5127,45,33,geyser,atmosphere,none
5128,45,34,geyser,energy,none
5129,45,35,cloud,earthquake,none
5130,45,36,sky,fire,sun
5131,45,37,sun,rain,rainbow
5132,45,38,rain,fire,none
5133,45,39,earthquake,rainbow,none
5134,45,40,sun,air,none
5135,45,41,cloud,rain,none
5136,45,42,rainbow,earth,none
5137,45,43,water,sun,none
5138,45,44,water,energy,steam
5139,45,45,steam,sun,none
5140,45,46,geyser,rainbow,none
5141,45,47,rainbow,rain,none
5142,46,1,water,fire,steam
5143,46,2,earth,water,mud
5144,46,3,mud,air,none
5145,46,4,mud,steam,none
5146,46,5,water,air,rain
5147,46,6,rain,mud,none
5148,46,7,mud,fire,brick
5149,46,8,brick,rain,none
5150,46,9,fire,fire,none
5151,46,10,air,earth,dust
5152,46,11,rain,steam,none
5153,46,12,mud,dust,none
5154,46,13,mud,steam,none
5155,46,14,air,dust,none
5156,46,15,brick,water,none
5157,46,16,fire,brick,none
5158,46,17,earth,brick,none
5159,46,18,air,brick,none
5160,46,19,brick,earth,none
5161,46,20,mud,dust,none
5162,46,21,brick,mud,none
5163,46,22,water,dust,none
5164,46,23,rain,air,none
5165,46,24,steam,mud,none
5166,46,25,dust,earth,none
5167,46,26,fire,air,energy
5168,46,27,water,energy,steam
5169,46,28,rain,energy,none
5170,46,29,air,energy,wind
5171,46,30,dust,wind,none
5172,46,31,wind,air,none
5173,46,32,wind,earth,none
5174,46,33,rain,wind,none
5175,46,34,wind,energy,hurricane
5176,46,35,rain,hurricane,none
5177,46,36,energy,brick,none
5178,46,37,energy,steam,none
5179,46,38,energy,earth,earthquake
5180,46,39,hurricane,earthquake,none
5181,46,40,earthquake,rain,none
5182,46,41,wind,earthquake,none
5183,46,42,earthquake,water,none
5184,46,43,fire,hurricane,none
5185,46,44,fire,dust,gunpowder
5186,46,45,gunpowder,energy,none
5187,46,46,fire,brick,none
5188,46,47,gunpowder,brick,none
5189,46,48,air,dust,none
5190,47,1,water,earth,mud
5191,47,2,fire,water,steam
5192,47,3,air,earth,dust
5193,47,4,air,water,rain
5194,47,5,fire,air,energy
5195,47,6,energy,steam,none
5196,47,7,water,energy,steam
5197,47,8,fire,rain,none
5198,47,9,fire,earth,lava
5199,47,10,lava,water,obsidian
5200,47,11,earth,rain,plant
5201,47,12,plant,rain,none
5202,47,13,plant,fire,tobacco
5203,47,14,tobacco,water,none
5204,47,15,air,rain,none
5205,47,16,rain,air,none
5206,47,17,air,air,pressure
5207,47,18,earth,earth,pressure
5208,47,19,pressure,rain,none
5209,47,20,pressure,plant,coal
5210,47,21,coal,energy,none
5211,47,22,coal,fire,none
5212,47,23,fire,fire,none
5213,47,24,lava,pressure,granite
5214,47,25,energy,pressure,none
5215,47,26,energy,energy,none
5216,47,27,granite,water,none
5217,47,28,steam,steam,none
5218,47,29,plant,plant,garden
5219,47,30,garden,rain,none
5220,47,31,water,garden,pond
5221,47,32,garden,water,pond
5222,47,33,pond,energy,none
5223,47,34,tobacco,fire,none
5224,47,35,garden,fire,none
5225,47,36,garden,rain,none
5226,47,37,pond,water,lake
